time,open,high,low,close,volume,day_of_week,month,day_of_month,week_of_year,rsi,macd,macd_signal,macd_hist,bb_high,bb_low,bb_mavg,bb_width,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_50,rolling_std_50,target,garch_vol
2019-12-30 22:00:00+00:00,1.12012,1.12392,1.1198,1.1212,12004,0,12,30,1,67.90972373836914,0.0027294478291877144,0.00180143157192744,0.0009280162572602745,1.1199838037403045,1.1033121962596955,1.111648,1.499720008546683,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.10216,1.10115,1.10198,1.10582,1.10724,1.10783,1.10733,1.10514,1.1195666666666666,0.001835683342322317,1.1133985714285715,0.00589580197707254,1.1132071428571428,0.004111032864103604,1.1089920000000002,0.005445620448469183,1.1086968,0.00524010260060985,1.11728,0.13977868488415116
2020-01-01 22:00:00+00:00,1.12124,1.12247,1.11636,1.11728,12704,2,1,1,1,59.730933283817926,0.0028045939541057052,0.002002064048363093,0.0008025299057426122,1.120624991787705,1.103577008212295,1.112101,1.53295281412478,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.10216,1.10115,1.10198,1.10582,1.10724,1.10783,1.10733,1.1194666666666666,0.0019989330487234108,1.1147742857142857,0.005436514990190907,1.1135135714285715,0.004251100504040531,1.1093070000000003,0.005645726580388897,1.1087920000000002,0.005353001065549636,1.11592,0.13980552864339457
2020-01-02 22:00:00+00:00,1.11728,1.11799,1.11249,1.11592,14490,3,1,2,1,57.15888911606273,0.0027230179100488083,0.0021462548207002363,0.000576763089348572,1.120942865816615,1.1040761341833851,1.1125095,1.5160977621521277,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.10216,1.10115,1.10198,1.10582,1.10724,1.10783,1.1181333333333334,0.0027414837831485845,1.1157685714285714,0.004794453144296925,1.1137164285714285,0.004296339420777907,1.1095963333333332,0.005757455426516619,1.1088486,0.0054139875567753735,1.11972,0.13955900487372785
2020-01-05 22:00:00+00:00,1.11665,1.12056,1.11573,1.11972,10729,6,1,5,1,62.07312053876618,0.0029312074150178447,0.002303245339563758,0.0006279620754540867,1.1219064181497107,1.104044581850289,1.1129755,1.604872371352435,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.10216,1.10115,1.10198,1.10582,1.10724,1.11764,0.0019254090474309623,1.1173257142857145,0.0038357739643054578,1.1142614285714285,0.004550571996513444,1.1100596666666667,0.0059973790156443345,1.1090338,0.005624522796957137,1.11512,0.13946203483813552
2020-01-06 22:00:00+00:00,1.1195,1.11974,1.11336,1.11512,13260,0,1,6,2,53.9982837015479,0.002693963210477879,0.002381388913746582,0.0003125742967312966,1.1218038614415682,1.1050601385584318,1.113432,1.503793934711452,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.10216,1.10115,1.10198,1.10582,1.1169200000000001,0.002457641145473212,1.1181057142857143,0.0022406164118933905,1.1143128571428573,0.004556323464969345,1.1104976666666666,0.0058653239810021,1.1091772,0.005687377014559155,1.11038,0.13964642142725991
2020-01-07 22:00:00+00:00,1.11506,1.11684,1.11016,1.11038,19074,1,1,7,2,47.186605723376154,0.0020992680278841824,0.0023249647365741026,-0.00022569670868992017,1.1214961505578678,1.1057678494421321,1.113632,1.4123427771234702,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.10216,1.10115,1.10198,1.1150733333333334,0.00467017487180521,1.1170771428571429,0.003699701403717892,1.1139764285714286,0.00466706893226679,1.1108053333333336,0.0055938819617612845,1.1091854,0.005688838771756671,1.11062,0.139375469300854
2020-01-08 22:00:00+00:00,1.11052,1.11204,1.10926,1.11062,11044,2,1,8,2,47.547399271006434,0.001628560770548182,0.0021856839433689185,-0.0005571231728207365,1.1214380415317842,1.1059559584682157,1.113697,1.390152174565296,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.10216,1.10115,1.1120400000000001,0.002670056179161983,1.1157485714285713,0.004150981524835551,1.1139221428571429,0.004703867768014918,1.1110873333333333,0.005350993419406535,1.1091752,0.005685737343781411,1.11205,0.1391147910639195
2020-01-09 22:00:00+00:00,1.11051,1.1129,1.10851,1.11205,11269,3,1,9,2,49.75011879121245,0.0013552880102931653,0.0020196047567537677,-0.0006643167464606024,1.1214190050841026,1.1058809949158974,1.11365,1.395232808171797,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.10216,1.1110166666666668,0.0009029027263253776,1.1144414285714286,0.003544594140310409,1.11392,0.004704778258588403,1.1114929999999998,0.004915654900750021,1.1091156,0.005638535473447646,1.11346,0.1391332680719375
2020-01-12 22:00:00+00:00,1.11205,1.11472,1.11126,1.11346,36632,6,1,12,2,51.895221786317734,0.0012382191752182692,0.001863327640446668,-0.0006251084652283989,1.1214341938801817,1.1059038061198183,1.113669,1.3945245634352235,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.09988,1.1120433333333333,0.0014200117369989303,1.1138957142857142,0.0033217959858941448,1.114335,0.004352203244090259,1.1119113333333333,0.004500441919532348,1.1090820000000001,0.00560681982687527,1.11274,0.13921412215621157
2020-01-13 22:00:00+00:00,1.11351,1.11446,1.11044,1.11274,44621,0,1,13,3,50.70490877020134,0.0010749519206698643,0.0017056524964913075,-0.0006307005758214431,1.1214453989531636,1.1059576010468362,1.1137015,1.3906596970846752,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.10091,1.11275,0.0007050531894031717,1.1134414285714285,0.0032145317366899942,1.1146049999999998,0.004103230903458871,1.1122723333333335,0.004085785859754995,1.1090060000000002,0.005528876698809012,1.11499,0.13928810425514673
2020-01-14 22:00:00+00:00,1.1128,1.11636,1.11184,1.11499,38985,1,1,14,3,54.23738575863407,0.0011142729956457043,0.0015873765963221869,-0.0004731036006764826,1.1214897986181371,1.105972201381863,1.113731,1.3932984927486274,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.10191,1.1137299999999999,0.0011490430800871765,1.1127657142857141,0.0019052896294002488,1.1150457142857142,0.003750254790005085,1.1125079999999998,0.0040295994495678986,1.1090494000000002,0.005567806298642651,1.11364,0.13924349337493847
2020-01-15 22:00:00+00:00,1.11496,1.11726,1.11279,1.11364,41949,2,1,15,3,51.837156259509904,0.0010246895302206127,0.0014748391831018721,-0.0004501496528812594,1.1213922061617836,1.1059247938382162,1.1136584999999999,1.3888828867707121,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.10792,1.11379,0.0011324751652450249,1.1125542857142856,0.001667811511702225,1.11533,0.0034493700652580657,1.1126886666666667,0.003951463049264815,1.1091738,0.005600050615625943,1.10902,0.13936041183027734
2020-01-16 22:00:00+00:00,1.1137,1.11426,1.10864,1.10902,38183,3,1,16,3,44.56820072146602,0.000574278672349493,0.0012947270809513965,-0.0007204484086019034,1.1214789720820075,1.1056020279179921,1.1135404999999998,1.425807517913845,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.10822,1.11255,0.0031307027964797914,1.11236,0.0020078595569588166,1.1147185714285714,0.0037641606628107185,1.112731,0.003903237692298388,1.1092214,0.005588176296981341,1.1095,0.13927760369496314
2020-01-19 22:00:00+00:00,1.1093,1.11026,1.10766,1.1095,22822,6,1,19,3,45.424474636537354,0.00025313878458876893,0.001086409421678871,-0.0008332706370901021,1.1215226830824374,1.1053003169175626,1.1134115,1.4569964622131912,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.10775,1.11072,0.002540157475407922,1.1122,0.002204608808943346,1.1139742857142856,0.0036859289912341505,1.112701,0.003925168434755322,1.1093118,0.005554622156883061,1.10822,0.13902950060843428
2020-01-20 22:00:00+00:00,1.10945,1.1118,1.10811,1.10822,38986,0,1,20,4,43.494968454787625,-0.00010345957516211257,0.0008484356223106744,-0.000951895197472787,1.121473641764282,1.1054063582357179,1.11344,1.4430309247525,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1104,1.1089133333333332,0.0006466323013800044,1.1116528571428572,0.002673454159570867,1.1130471428571427,0.0033453237824971516,1.1127753333333332,0.003813214530719659,1.1094378,0.005454069923855769,1.10936,0.13906681464143011
2020-01-21 22:00:00+00:00,1.10867,1.10984,1.10702,1.10936,41211,1,1,21,4,45.706942984626124,-0.00029072655701622985,0.0006206031864452936,-0.0009113297434615235,1.1214508072180984,1.1054691927819014,1.11346,1.4353110516944532,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.10599,1.1090266666666666,0.0007020921116128405,1.1110671428571428,0.00266064349547108,1.1124814285714286,0.00324254139930791,1.1128746666666667,0.0036772635377760356,1.1095586,0.005382219407894537,1.10563,0.13900777401317801
2020-01-22 22:00:00+00:00,1.10932,1.11088,1.10364,1.10563,58325,2,1,22,4,40.166486948732576,-0.0007316824367367136,0.00035014606180889217,-0.0010818284985456058,1.1217685044282475,1.1048324955717521,1.1133004999999998,1.5212432632964217,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.10638,1.1077366666666666,0.0019113956506118185,1.1100514285714285,0.003214977597565492,1.1117464285714285,0.003554391881785722,1.1127516666666668,0.0038575560275344633,1.1096532000000001,0.005267267207608663,1.10252,0.1390820508212411
2020-01-23 22:00:00+00:00,1.10558,1.10618,1.10198,1.10252,46040,3,1,23,4,36.22378943540187,-0.001316913596782543,1.6734130090605137e-05,-0.0013336477268731481,1.122524235410021,1.1033627645899786,1.1129434999999999,1.7216930437207723,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.10932,1.1058366666666666,0.0034246800336909335,1.1082699999999999,0.0034673476895840617,1.1105178571428571,0.003558909034723829,1.1124026666666667,0.004285169238445438,1.1096899999999998,0.0052094059357758495,1.10188,0.1388928753298343
2020-01-26 22:00:00+00:00,1.10342,1.10376,1.10098,1.10188,42617,6,1,26,4,35.45256368093611,-0.0018114746071116183,-0.00034890761734983957,-0.0014625669897617788,1.1226230291818056,1.1016939708181945,1.1121585,1.8818413349905638,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.11299,1.1033433333333333,0.002005999335278873,1.10659,0.0032754999619082695,1.1095721428571428,0.00397654116931879,1.1120293333333333,0.004692635413736809,1.1096856,0.005216036167985946,1.10221,0.13874870732336372
2020-01-27 22:00:00+00:00,1.10188,1.10254,1.0998,1.10221,37630,0,1,27,5,36.20675406899646,-0.002151982810564723,-0.0007095226559928164,-0.001442460154571907,1.1219555223611695,1.1005904776388304,1.111273,1.922573905992409,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.11308,1.1022033333333334,0.0003200520787763355,1.1056171428571429,0.003440633247429404,1.1089885714285714,0.0044232616876014675,1.1117,0.005023276166815428,1.109627,0.005284160099656197,1.10111,0.13874567236200044
2020-01-28 22:00:00+00:00,1.10223,1.10277,1.09924,1.10111,38930,1,1,28,5,34.74924650930633,-0.002481988009161329,-0.001064015726626519,-0.00141797228253481,1.1208055038909035,1.0997314961090967,1.1102685,1.8981001245920954,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.11209,1.1017333333333332,0.0005644761581544617,1.1044185714285712,0.0033218841470122446,1.1083092857142856,0.004861928177724975,1.1112569999999997,0.0053522036389624965,1.1095026,0.005411032497914984,1.10316,0.13879501779382802
2020-01-29 22:00:00+00:00,1.10106,1.10394,1.10069,1.10316,47467,2,1,29,5,39.62689599651293,-0.0025487215635129346,-0.001360956894003802,-0.0011877646695091326,1.1200175769962222,1.0991074230037778,1.1095625,1.884540437554832,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1144,1.1021599999999998,0.0010259142263344078,1.1036957142857144,0.0028776428847033953,1.1076742857142856,0.004916029846482967,1.1108593333333334,0.005498782895619117,1.1094092,0.0054803529753391,1.10945,0.13876409021894667
2020-01-30 22:00:00+00:00,1.1032,1.10956,1.10171,1.10945,51966,3,1,30,5,51.5855329243298,-0.0020701940455429835,-0.0015028043243116385,-0.000567389721231345,1.1192793683197853,1.099198631680215,1.109239,1.8103164998318964,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.11509,1.1045733333333334,0.004345921459616014,1.1037085714285715,0.0029072176193347204,1.107387857142857,0.004663323639165528,1.110795,0.0055037690847046855,1.1094534,0.005471405673173094,1.10607,0.13890538409045924
2020-02-02 22:00:00+00:00,1.10956,1.10956,1.10355,1.10607,52067,6,2,2,5,46.2805123572373,-0.0019413169981816747,-0.0015905068590856457,-0.000350810139096029,1.1174437949201073,1.0996692050798926,1.1085565,1.6033995416755598,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.11138,1.1062266666666667,0.00314792524262667,1.1037714285714286,0.0029599629985588047,1.1069114285714285,0.004408201896125853,1.1105946666666666,0.005564428733145638,1.1094583999999998,0.005468130807709947,1.10444,0.13926909345685867
2020-02-03 22:00:00+00:00,1.10602,1.10642,1.1033,1.10444,46425,0,2,3,6,43.93403776033948,-0.001948250171922128,-0.0016620555216529422,-0.00028619465026918575,1.1165440371264215,1.0995009628735783,1.1080225,1.5381523617835493,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.11208,1.1066533333333333,0.002555432122590966,1.1040457142857143,0.0029132619584500362,1.1061578571428572,0.0037776023707233987,1.1104876666666668,0.005653160655962182,1.1095076,0.0054102305054464644,1.09987,0.13908539886045201
2020-02-04 22:00:00+00:00,1.10446,1.1048,1.09937,1.09987,50768,1,2,4,6,38.10131956138573,-0.00229603826904734,-0.0017888520711318219,-0.0005071861979155184,1.1166453924269237,1.0983486075730762,1.107497,1.6520843716820506,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.10765,1.10346,0.003214078405983364,1.1037585714285714,0.00324272739416025,1.1051742857142857,0.0034588186385808113,1.1101846666666664,0.005972452123511416,1.109482,0.005453439655964592,1.09816,0.13900626197614505
2020-02-05 22:00:00+00:00,1.09984,1.1014,1.09646,1.09816,45243,2,2,5,6,36.16649796253338,-0.00267876639905662,-0.0019668349367167816,-0.0007119314623398386,1.1167545797399248,1.096993420260075,1.106874,1.7853124637356819,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.10896,1.1008233333333333,0.0032467265565669264,1.10318,0.003866402289871237,1.1043985714285713,0.003736627144705741,1.1098293333333333,0.006360919979714068,1.109402,0.005590655833860241,1.09463,0.1387773388529035
2020-02-06 22:00:00+00:00,1.09822,1.0985,1.0942,1.09463,55337,3,2,6,6,32.497753002916554,-0.0032296928097583777,-0.002219406511325101,-0.0010102862984332768,1.116921617311594,1.0950843826884058,1.1060029999999998,1.9744281546422655,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.10882,1.0975533333333334,0.002672158927362857,1.1022542857142856,0.005041715505514764,1.1033364285714284,0.004252757670402766,1.1093283333333332,0.006940234559937179,1.109297,0.005817827019094312,1.09107,0.13871485908607498
2020-02-09 22:00:00+00:00,1.0945,1.09576,1.09078,1.09107,39485,6,2,9,6,29.272720296987558,-0.003908513298943372,-0.0025572278688487556,-0.0013512854300946169,1.1170358911637617,1.0927311088362381,1.1048835,2.1997597328155893,1.09463,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.10966,1.09462,0.003545010578224492,1.1005271428571428,0.006530698569829435,1.1021114285714286,0.005119529511445056,1.1084446666666667,0.007517082950970693,1.1091002,0.006257165195623954,1.09153,0.13855956224617497
2020-02-10 22:00:00+00:00,1.09107,1.09249,1.08914,1.09153,43638,0,2,10,7,30.236114365979205,-0.004359116094755366,-0.002917605514030078,-0.0014415105807252886,1.1167264973552562,1.0909195026447438,1.103823,2.3379649373597395,1.09107,1.09463,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.11758,1.0924099999999999,0.0019362851028974025,1.097967142857143,0.005935151540606664,1.100837857142857,0.005388318102989034,1.1074983333333333,0.007804167358580928,1.1088926,0.006659827420055188,1.08734,0.13841277711464758
2020-02-11 22:00:00+00:00,1.09154,1.09256,1.08654,1.08734,44921,1,2,11,7,26.67227624645315,-0.0049967209507935095,-0.003333428601382764,-0.0016632923494107454,1.1161610138022282,1.0887199861977712,1.1024404999999997,2.4891164289099503,1.09153,1.09107,1.09463,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.11992,1.08998,0.002297846818149204,1.0952914285714286,0.005895194168655458,1.0995314285714286,0.006280461591569368,1.1063696666666665,0.008193041405429691,1.1084809999999998,0.007324002544027242,1.084,0.13849283804197016
2020-02-12 22:00:00+00:00,1.08737,1.08889,1.0834,1.084,46598,2,2,12,7,24.221466745645884,-0.005705764972466776,-0.0038078958755995668,-0.001897869096867209,1.1158713082867444,1.086045691713256,1.1009585000000002,2.7090591128992125,1.08734,1.09153,1.09107,1.09463,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.1212,1.0876233333333332,0.0037729873221345567,1.0923714285714285,0.005666202221900905,1.0982085714285714,0.007445024003894485,1.1052603333333333,0.008888388195419084,1.1079966,0.008101308438010045,1.0831,0.13831650693555797
2020-02-13 22:00:00+00:00,1.08408,1.08612,1.08273,1.0831,40667,3,2,13,7,23.592392104856444,-0.006268055702011832,-0.0042999278408820205,-0.0019681278611298116,1.1159861342460013,1.0833388657539986,1.0996625,2.9688443947122614,1.084,1.08734,1.09153,1.09107,1.09463,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.11728,1.0848133333333332,0.0022339501634908907,1.0899757142857143,0.00551044117155635,1.0968671428571428,0.00836736557073923,1.1041663333333334,0.009527902212687487,1.1075036,0.008833558637587075,1.08351,0.13819705910966626
2020-02-16 22:00:00+00:00,1.0842,1.08511,1.08293,1.08351,24244,6,2,16,7,24.553707010262045,-0.006604459484965686,-0.0047608341696987536,-0.0018436253152669321,1.1154665553028387,1.0812594446971613,1.098363,3.114372079692905,1.0831,1.084,1.08734,1.09153,1.09107,1.09463,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.11592,1.0835366666666666,0.0004505922024942366,1.0878828571428572,0.004588978514870151,1.0955314285714286,0.008922985751768501,1.1029593333333334,0.009779832850030507,1.1069658,0.009450621854046264,1.07916,0.13821788596840973
2020-02-17 22:00:00+00:00,1.08355,1.08375,1.07855,1.07916,51028,0,2,17,8,21.467651753226534,-0.00713976775383296,-0.005236620886525595,-0.0019031468673073645,1.1153058071309008,1.0785141928690989,1.0969099999999998,3.3541142173744327,1.08351,1.0831,1.084,1.08734,1.09153,1.09107,1.09463,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.11972,1.0819233333333333,0.0024018812070820275,1.085672857142857,0.004522682516302492,1.0939635714285714,0.009756830039442919,1.1017606666666666,0.01042068762484208,1.1064292,0.010236202030030637,1.08064,0.13830913358750954
2020-02-18 22:00:00+00:00,1.07923,1.08118,1.07822,1.08064,46917,1,2,18,8,24.924969442140863,-0.007359741266434572,-0.005661244962507391,-0.001698496303927181,1.1142383122974797,1.0767096877025204,1.095474,3.4257887083544944,1.07916,1.08351,1.0831,1.084,1.08734,1.09153,1.09107,1.09463,1.09816,1.09987,1.10444,1.10607,1.10945,1.10316,1.10111,1.10221,1.10188,1.10252,1.10563,1.10936,1.10822,1.1095,1.10902,1.11364,1.11499,1.11274,1.11346,1.11205,1.11062,1.11038,1.11512,1.0811033333333333,0.0022117037172564875,1.0841828571428571,0.004151058958458473,1.092355,0.009977909253842749,1.1007693333333333,0.010972439747969161,1.1059143999999999,0.01086657600728261,1.07848,0.13813520694184564
